label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41
FIST,0.0,0.0,0.37443020939826965,-0.34360501170158386,0.852401077747345,-0.47298291325569153,1.0863680839538574,-0.16959691047668457,0.9380230903625488,0.1771334856748581,1.0554146766662598,-0.31868976354599,1.3207956552505493,-0.22558480501174927,1.133527159690857,-0.17835117876529694,0.9679510593414307,-0.1673440933227539,1.0,3.6899574951121394e-08,1.2132315635681152,0.12861968576908112,0.8847277760505676,0.060754720121622086,0.7816516160964966,-0.004281394183635712,0.8849414587020874,0.2573135495185852,1.023094654083252,0.38002127408981323,0.7425563335418701,0.26765552163124084,0.6648379564285278,0.1773328334093094,0.7313069701194763,0.4997205138206482,0.8394383192062378,0.5581492781639099,0.6702749133110046,0.46602046489715576,0.6140308380126953,0.3939466178417206
FIST,0.0,0.0,0.37324419617652893,-0.3578856587409973,0.8429105281829834,-0.4837573766708374,1.0962733030319214,-0.17213135957717896,0.9690706133842468,0.18191854655742645,1.0551142692565918,-0.3182981014251709,1.3543084859848022,-0.24619057774543762,1.1793416738510132,-0.21315224468708038,1.0022594928741455,-0.18985341489315033,1.0,4.745916371007297e-08,1.2416789531707764,0.0893973708152771,0.8924602270126343,0.006241212598979473,0.7946699857711792,-0.036159925162792206,0.8921350240707397,0.25289303064346313,1.0470595359802246,0.3534976541996002,0.7407758235931396,0.2192942500114441,0.6612598896026611,0.1563916653394699,0.7516462802886963,0.49839872121810913,0.8830782771110535,0.5331926941871643,0.7000405192375183,0.4221166670322418,0.634918212890625,0.3720545768737793
FIST,0.0,0.0,0.3549049496650696,-0.337313175201416,0.8228070139884949,-0.47064077854156494,1.073813557624817,-0.1957676112651825,0.9740093946456909,0.14072473347187042,1.048034429550171,-0.3056408762931824,1.3326125144958496,-0.24989330768585205,1.2112867832183838,-0.21510614454746246,1.0702118873596191,-0.19888941943645477,1.0,3.917116586649172e-08,1.2038018703460693,0.10500608384609222,0.871494472026825,0.04010486230254173,0.7720146179199219,-0.007254524156451225,0.8973309397697449,0.2501497268676758,1.025963306427002,0.35150179266929626,0.7359498143196106,0.24204573035240173,0.6630287170410156,0.1790083646774292,0.7576434016227722,0.49529796838760376,0.8634926080703735,0.536435604095459,0.6836733222007751,0.4393480718135834,0.6269421577453613,0.3865474760532379
FIST,0.0,0.0,0.44669342041015625,-0.23987585306167603,0.9507583975791931,-0.3308887481689453,1.1670925617218018,-0.15929701924324036,1.0622913837432861,0.027184372767806053,1.06954824924469,-0.23570328950881958,1.3369133472442627,-0.138766348361969,1.180795669555664,-0.013349227607250214,1.0300806760787964,0.03804227337241173,1.0,-1.331221710643149e-08,1.2519265413284302,0.19623343646526337,0.972130537033081,0.21618159115314484,0.8075726628303528,0.17345423996448517,0.8859317302703857,0.20058608055114746,1.1079825162887573,0.3939068615436554,0.8468323945999146,0.3755871653556824,0.7101055979728699,0.2910211682319641,0.739833652973175,0.38571932911872864,0.8665356040000916,0.5567378401756287,0.6883701086044312,0.5255836844444275,0.5929160118103027,0.44534406065940857
FIST,0.0,0.0,0.33421245217323303,-0.36685237288475037,0.8037418127059937,-0.5144482254981995,1.076607584953308,-0.23872944712638855,1.0138691663742065,0.10566691309213638,1.0420657396316528,-0.2996830344200134,1.3375004529953003,-0.2727174162864685,1.2092636823654175,-0.25160276889801025,1.0631262063980103,-0.23020203411579132,1.0,2.1919037695994348e-09,1.206845760345459,0.0521802082657814,0.8693081140518188,-0.01536711398512125,0.7722607254981995,-0.03393637761473656,0.9038472771644592,0.2418666034936905,1.0395681858062744,0.3001171350479126,0.7367323040962219,0.1891678124666214,0.6528043746948242,0.16251979768276215,0.771470308303833,0.48314985632896423,0.8908309936523438,0.49026650190353394,0.6975005269050598,0.3917559087276459,0.6263763904571533,0.3684573471546173
FIST,0.0,0.0,0.3589004576206207,-0.3639269471168518,0.8275405168533325,-0.5014244914054871,1.098625659942627,-0.2220468372106552,1.0287659168243408,0.115834541618824,1.0578811168670654,-0.30117344856262207,1.3361750841140747,-0.23615121841430664,1.0983812808990479,-0.2239062637090683,0.9374483823776245,-0.21902258694171906,1.0,-1.2674822080782633e-08,1.2245298624038696,0.09222503006458282,0.8656727075576782,0.00821098405867815,0.7990791201591492,-0.04065260291099548,0.8930415511131287,0.2415657639503479,1.0425454378128052,0.3285442590713501,0.7278239130973816,0.20568519830703735,0.6748907566070557,0.14193454384803772,0.7639530897140503,0.48398277163505554,0.8765754699707031,0.5034843683242798,0.6737752556800842,0.4050346314907074,0.6195294857025146,0.3544674813747406
FIST,0.0,0.0,0.3361167907714844,-0.39325588941574097,0.7948615550994873,-0.538162112236023,1.0891190767288208,-0.26937615871429443,1.0631650686264038,0.0572618767619133,1.0576990842819214,-0.29060983657836914,1.3262046575546265,-0.2575492858886719,1.0225728750228882,-0.2905431389808655,0.8728490471839905,-0.277161180973053,1.0,8.591878319919033e-09,1.233799934387207,0.03614559769630432,0.8257403373718262,-0.07251287251710892,0.7893615961074829,-0.08371768146753311,0.8980625867843628,0.23107348382472992,1.0652780532836914,0.2756975591182709,0.7157900929450989,0.13672715425491333,0.6735689640045166,0.12536704540252686,0.7823155522346497,0.4791894257068634,0.9111928343772888,0.4631248116493225,0.6866647601127625,0.35178565979003906,0.6334230303764343,0.3394004702568054
FIST,0.0,0.0,0.31167739629745483,-0.3888932466506958,0.7634475827217102,-0.5415095686912537,1.0642585754394531,-0.29009196162223816,1.0684499740600586,0.011163124814629555,1.0553070306777954,-0.2770422697067261,1.3092257976531982,-0.2676297426223755,0.9860972762107849,-0.31062400341033936,0.8601658344268799,-0.28956201672554016,1.0,-7.921940436972363e-09,1.2281248569488525,0.0066422512754797935,0.8078271746635437,-0.09725267440080643,0.7931783199310303,-0.08547999709844589,0.898108720779419,0.2183249294757843,1.071059226989746,0.23779062926769257,0.7120223045349121,0.10193473845720291,0.6821955442428589,0.11717073619365692,0.7801694273948669,0.455480694770813,0.9185500741004944,0.43270039558410645,0.6875461339950562,0.31958532333374023,0.6372125148773193,0.32503747940063477
FIST,0.0,0.0,0.3177454173564911,-0.38357341289520264,0.7717598676681519,-0.5303654670715332,1.052168607711792,-0.27923446893692017,1.0357756614685059,0.010287889279425144,1.0540101528167725,-0.2808598577976227,1.297841191291809,-0.2679395377635956,0.9578040838241577,-0.29956236481666565,0.8319780230522156,-0.2748752236366272,1.0,2.18332569801305e-08,1.216539978981018,0.005824752617627382,0.8036588430404663,-0.08983895927667618,0.8009655475616455,-0.08012384176254272,0.8991064429283142,0.21918804943561554,1.0543396472930908,0.23529458045959473,0.7056570053100586,0.11086000502109528,0.6959513425827026,0.12608745694160461,0.7883490920066833,0.4566117525100708,0.905107855796814,0.42603594064712524,0.6803593039512634,0.3243945837020874,0.6496109962463379,0.33315467834472656
FIST,0.0,0.0,0.2840237617492676,-0.3767160177230835,0.7596104145050049,-0.5429291129112244,1.059919834136963,-0.276141881942749,1.0282057523727417,0.04192071408033371,1.0493208169937134,-0.29196590185165405,1.3192200660705566,-0.27761369943618774,0.964430034160614,-0.30841580033302307,0.8218488097190857,-0.281756728887558,1.0,4.01908595293321e-09,1.2434213161468506,0.003328121267259121,0.8165180683135986,-0.09965526312589645,0.792176365852356,-0.0876384973526001,0.9025365710258484,0.22482725977897644,1.083534836769104,0.24714337289333344,0.7281963229179382,0.10770932585000992,0.68752521276474,0.11894407868385315,0.7875304222106934,0.4626525938510895,0.9371742010116577,0.4397180378437042,0.7082696557044983,0.3292997479438782,0.6513946056365967,0.33341696858406067
FIST,0.0,0.0,0.2886695861816406,-0.405642032623291,0.7813283205032349,-0.572533130645752,1.0901015996932983,-0.30399924516677856,1.0782140493392944,0.007556846830993891,1.0541744232177734,-0.2937246263027191,1.3215088844299316,-0.27931731939315796,0.9552665948867798,-0.3231920599937439,0.8212518692016602,-0.29799965023994446,1.0,1.2474412613983077e-08,1.2545369863510132,-0.00452811224386096,0.8207528591156006,-0.12074580043554306,0.8020089268684387,-0.10121025890111923,0.9010439515113831,0.22286562621593475,1.0904244184494019,0.2346148043870926,0.7236566543579102,0.08518001437187195,0.6843224167823792,0.1077360063791275,0.7911918759346008,0.4630257785320282,0.9311041831970215,0.41770094633102417,0.6930657029151917,0.3017444610595703,0.6426759362220764,0.3175745904445648
FIST,0.0,0.0,0.2769828140735626,-0.41717222332954407,0.8159429430961609,-0.5659061074256897,1.1503376960754395,-0.26229801774024963,1.1262975931167603,0.07377345114946365,1.0657755136489868,-0.298611044883728,1.3517831563949585,-0.258260041475296,0.997407078742981,-0.3114267587661743,0.8488017320632935,-0.30139634013175964,1.0,-1.1513691333675524e-08,1.2743390798568726,0.026229867711663246,0.8431047201156616,-0.11045867204666138,0.8042784929275513,-0.10781990736722946,0.8911111950874329,0.22668713331222534,1.0902825593948364,0.26321280002593994,0.7212755680084229,0.08856209367513657,0.6604291200637817,0.0922674909234047,0.7702954411506653,0.47546514868736267,0.9181702733039856,0.44288918375968933,0.6738603115081787,0.3136761486530304,0.6065219640731812,0.31413179636001587
FIST,0.0,0.0,0.2928486764431,-0.41388046741485596,0.8164019584655762,-0.5510745644569397,1.154142141342163,-0.23121914267539978,1.133518934249878,0.10148908197879791,1.0756614208221436,-0.3042008578777313,1.3892889022827148,-0.23952849209308624,1.049574375152588,-0.28508490324020386,0.8767255544662476,-0.2793852686882019,1.0,-8.57844106860739e-09,1.2843832969665527,0.038354773074388504,0.8462188243865967,-0.09633444249629974,0.784676730632782,-0.09419412165880203,0.885109543800354,0.23283326625823975,1.0950767993927002,0.28246229887008667,0.7194158434867859,0.09914888441562653,0.6448213458061218,0.09829746186733246,0.7562544345855713,0.48384931683540344,0.9393799901008606,0.4739510416984558,0.6925064921379089,0.3284212648868561,0.6021267175674438,0.317836195230484
FIST,0.0,0.0,0.36050501465797424,-0.37387025356292725,0.8565800189971924,-0.4781862795352936,1.1477115154266357,-0.15505912899971008,1.0836811065673828,0.1229349821805954,1.0904552936553955,-0.30725619196891785,1.3749704360961914,-0.16244907677173615,1.0327908992767334,-0.19911253452301025,0.8483746647834778,-0.22572165727615356,1.0,-3.390417546711433e-08,1.2623693943023682,0.13679294288158417,0.8550460934638977,0.0008469461463391781,0.809426486492157,-0.06454744935035706,0.8742250800132751,0.24239014089107513,1.0441511869430542,0.3887227773666382,0.6971045136451721,0.20375725626945496,0.6639853119850159,0.1017451360821724,0.7460878491401672,0.488014280796051,0.884463906288147,0.5471603274345398,0.6547008752822876,0.40836262702941895,0.6026864051818848,0.31871911883354187
FIST,0.0,0.0,0.3240879476070404,-0.3465876579284668,0.8414002060890198,-0.4400484263896942,1.1481618881225586,-0.11628568917512894,1.09794282913208,0.1558598130941391,1.0977561473846436,-0.30478835105895996,1.3784898519515991,-0.15979675948619843,1.024202823638916,-0.19775263965129852,0.8623389005661011,-0.21802160143852234,1.0,-1.5943026454579012e-08,1.256809115409851,0.1494653820991516,0.8363187909126282,0.012045429088175297,0.8121963739395142,-0.061895933002233505,0.8694524765014648,0.23970676958560944,1.03944730758667,0.3924744427204132,0.6950494050979614,0.20660464465618134,0.6810834407806396,0.09982827305793762,0.7435165643692017,0.481126993894577,0.8829249143600464,0.5558863878250122,0.6509124040603638,0.41983211040496826,0.6085842847824097,0.3249457776546478
FIST,0.0,0.0,0.31436091661453247,-0.34383830428123474,0.8219767212867737,-0.44761866331100464,1.123022198677063,-0.1326507031917572,1.0600615739822388,0.15474550426006317,1.1002088785171509,-0.3009514808654785,1.3689299821853638,-0.15970750153064728,1.02642822265625,-0.21503078937530518,0.8709504008293152,-0.23811553418636322,1.0,1.5343637471687543e-09,1.2559517621994019,0.13107244670391083,0.8433606028556824,-0.017961379140615463,0.8081191182136536,-0.08005449175834656,0.8642578721046448,0.23708486557006836,1.0423197746276855,0.3789001703262329,0.7055573463439941,0.18720847368240356,0.6700698137283325,0.09935709089040756,0.7320808172225952,0.47605961561203003,0.8850589990615845,0.546061635017395,0.660115122795105,0.4012957215309143,0.6042239665985107,0.31584590673446655
FIST,0.0,0.0,0.3989526629447937,-0.36546847224235535,0.8800390362739563,-0.4539795219898224,1.1592776775360107,-0.10415254533290863,1.1013613939285278,0.19508977234363556,1.0987859964370728,-0.31291308999061584,1.4043571949005127,-0.19860948622226715,1.1236979961395264,-0.22748976945877075,0.9596521258354187,-0.23547331988811493,1.0,7.467860996257514e-09,1.271272897720337,0.1019347608089447,0.8725666403770447,-0.017177289351820946,0.8333139419555664,-0.06719271838665009,0.8657365441322327,0.24244387447834015,1.0582220554351807,0.3598591387271881,0.7279337048530579,0.19697706401348114,0.6974409222602844,0.12589190900325775,0.7339372038841248,0.48180681467056274,0.8946816325187683,0.530749499797821,0.68436199426651,0.4054358899593353,0.633926510810852,0.33973124623298645
FIST,0.0,0.0,0.3930552303791046,-0.35409536957740784,0.8630577325820923,-0.4572168290615082,1.1305595636367798,-0.10374357551336288,1.0599271059036255,0.2244606614112854,1.1007999181747437,-0.31725800037384033,1.415504813194275,-0.21841298043727875,1.1453975439071655,-0.2524961531162262,0.982727587223053,-0.25996625423431396,1.0,4.169121581298896e-08,1.2698745727539062,0.070742167532444,0.8781839609146118,-0.04450000450015068,0.8259363770484924,-0.08228117227554321,0.8642060160636902,0.23952428996562958,1.0594037771224976,0.32324498891830444,0.747907280921936,0.17064784467220306,0.7082367539405823,0.12409736961126328,0.7306896448135376,0.47021687030792236,0.9038883447647095,0.49753984808921814,0.7142674922943115,0.3796243369579315,0.6601294875144958,0.33451858162879944
FIST,0.0,0.0,0.3521746098995209,-0.3284568190574646,0.8159896731376648,-0.4273471534252167,1.0942350625991821,-0.09618162363767624,1.0611331462860107,0.2148842066526413,1.101505994796753,-0.3076668381690979,1.3909904956817627,-0.2074522078037262,1.0923736095428467,-0.262413889169693,0.9648198485374451,-0.2718285024166107,1.0,-1.5867962943616476e-08,1.2586867809295654,0.07434738427400589,0.8557105660438538,-0.059966593980789185,0.832547128200531,-0.09655387699604034,0.863392174243927,0.2344396412372589,1.0518449544906616,0.3219667673110962,0.7268323302268982,0.15386956930160522,0.7025967836380005,0.11123167723417282,0.7247068881988525,0.462036669254303,0.9067167639732361,0.5127425193786621,0.6958189010620117,0.3828922212123871,0.6355077028274536,0.3344859778881073
FIST,0.0,0.0,0.2970764935016632,-0.3388553559780121,0.7473120093345642,-0.47088122367858887,1.0235559940338135,-0.17550572752952576,0.9906662106513977,0.15673111379146576,1.0740408897399902,-0.2996253967285156,1.3371483087539673,-0.2567480206489563,1.0212640762329102,-0.3058701753616333,0.910686731338501,-0.29473763704299927,1.0,-5.66556890291281e-09,1.2326598167419434,0.01881204918026924,0.8123913407325745,-0.09380470216274261,0.8044254779815674,-0.10022740066051483,0.881696879863739,0.23214560747146606,1.054234266281128,0.270740270614624,0.7049569487571716,0.11763861775398254,0.6841450929641724,0.10839202255010605,0.7476537227630615,0.4632215201854706,0.9223864078521729,0.4807136654853821,0.6978582739830017,0.3530241549015045,0.636719822883606,0.32887449860572815
FIST,0.0,0.0,0.31441304087638855,-0.32044973969459534,0.7552897930145264,-0.4236375093460083,1.0207834243774414,-0.10616333037614822,0.9860028028488159,0.20996420085430145,1.0855060815811157,-0.3059568703174591,1.3604860305786133,-0.21917560696601868,1.0574212074279785,-0.26663658022880554,0.9317153096199036,-0.2697685956954956,1.0,-2.1314445319831066e-08,1.246512532234192,0.06587505340576172,0.8386052846908569,-0.05820070207118988,0.8153660297393799,-0.09116484224796295,0.8732213973999023,0.2347434163093567,1.0507886409759521,0.32268407940864563,0.7217705249786377,0.1637619286775589,0.6890106201171875,0.12252991646528244,0.7309341430664062,0.4620969891548157,0.9009187817573547,0.5219604969024658,0.696962296962738,0.3928254246711731,0.6368435025215149,0.3391561806201935
FIST,0.0,0.0,0.2873179316520691,-0.30882498621940613,0.7580492496490479,-0.3899405598640442,0.9984858632087708,-0.04154391586780548,0.9229254722595215,0.2500421702861786,1.0868433713912964,-0.3016433119773865,1.3465415239334106,-0.2083103507757187,1.052354335784912,-0.25873836874961853,0.9336715340614319,-0.2696807384490967,1.0,1.88372517584412e-09,1.2209041118621826,0.09053931385278702,0.8291856646537781,-0.04561486467719078,0.8124243021011353,-0.10338249057531357,0.8688716888427734,0.2306661605834961,1.015423059463501,0.3456965982913971,0.7010788917541504,0.17408044636249542,0.6988747119903564,0.10269053280353546,0.73053377866745,0.44686219096183777,0.8665860891342163,0.5241098999977112,0.667765200138092,0.39128002524375916,0.6367467045783997,0.31577834486961365
FIST,0.0,0.0,0.2771341800689697,-0.27745169401168823,0.7122873067855835,-0.3617573082447052,0.9513539671897888,-0.03772895783185959,0.930478572845459,0.2745893895626068,1.0806218385696411,-0.30072298645973206,1.3232637643814087,-0.23110342025756836,1.067183017730713,-0.26433277130126953,0.9409573078155518,-0.2650344669818878,1.0,-7.09941927468094e-09,1.2182574272155762,0.06990187615156174,0.8452815413475037,-0.0454016737639904,0.8175528049468994,-0.09751088917255402,0.8722671866416931,0.2286408692598343,0.9961336255073547,0.3253704607486725,0.6887509226799011,0.17670845985412598,0.6755670309066772,0.11909214407205582,0.7294493913650513,0.43459469079971313,0.8410989046096802,0.5060650110244751,0.6423944234848022,0.38237476348876953,0.6056798696517944,0.3152278959751129
FIST,0.0,0.0,0.28032901883125305,-0.28222548961639404,0.7329208254814148,-0.3445969223976135,0.962984025478363,0.022815216332674026,0.9087889194488525,0.3404899835586548,1.082798719406128,-0.2978646755218506,1.363956093788147,-0.19773565232753754,1.1212676763534546,-0.20144523680210114,0.9282606244087219,-0.1999545395374298,1.0,1.5167250566605617e-08,1.211476445198059,0.13129167258739471,0.8407520651817322,0.012908624485135078,0.7686846256256104,-0.07301906496286392,0.8731951117515564,0.2324131280183792,0.9763178825378418,0.39575448632240295,0.6883220076560974,0.23702731728553772,0.6671420335769653,0.12812557816505432,0.7361358404159546,0.43400952219963074,0.8258717060089111,0.5494568943977356,0.6425448060035706,0.4258817136287689,0.6125552654266357,0.3261169195175171
FIST,0.0,0.0,0.29676058888435364,-0.2504870295524597,0.726189911365509,-0.3166351020336151,0.9451965689659119,0.044748298823833466,0.8866904377937317,0.36581745743751526,1.0766465663909912,-0.29744696617126465,1.3829267024993896,-0.21568576991558075,1.172630786895752,-0.21045881509780884,0.9604400992393494,-0.21796859800815582,1.0,7.946881375175963e-09,1.2545920610427856,0.11825250834226608,0.9108939170837402,0.043872714042663574,0.7965689301490784,-0.03252075985074043,0.8763065338134766,0.23625947535037994,1.004181146621704,0.4018874764442444,0.7216621041297913,0.28041839599609375,0.6560842990875244,0.16961617767810822,0.7384198904037476,0.43820497393608093,0.8517231941223145,0.5566210150718689,0.6847280263900757,0.45095932483673096,0.637348473072052,0.34315940737724304
FIST,0.0,0.0,0.27940383553504944,-0.24589519202709198,0.7111724019050598,-0.3034520149230957,0.9381465315818787,0.05285488814115524,0.8896543979644775,0.35528409481048584,1.087325096130371,-0.30378127098083496,1.390803575515747,-0.19390444457530975,1.1137964725494385,-0.23159123957157135,0.9188425540924072,-0.2568226158618927,1.0,-1.6391796364700895e-08,1.2462393045425415,0.12641441822052002,0.8594710230827332,0.005672409199178219,0.8176184892654419,-0.07558739930391312,0.8685097098350525,0.2389649599790573,1.0207654237747192,0.4014277160167694,0.7205227017402649,0.249106764793396,0.6992823481559753,0.15442611277103424,0.7310397028923035,0.4474654495716095,0.8711171746253967,0.5803223848342896,0.6840307712554932,0.45243293046951294,0.6425442695617676,0.34972792863845825
FIST,0.0,0.0,0.3266621232032776,-0.2270735800266266,0.7401875853538513,-0.2779153883457184,0.9730931520462036,0.08223823457956314,0.9369537830352783,0.3890961706638336,1.0869301557540894,-0.3022925853729248,1.4063780307769775,-0.1999855637550354,1.23021399974823,-0.19494645297527313,1.0161489248275757,-0.2057541310787201,1.0,-4.909341377867804e-09,1.2555820941925049,0.1272706240415573,0.9193295240402222,0.05083738639950752,0.8041332364082336,-0.02394920401275158,0.8753322958946228,0.24109753966331482,1.0245083570480347,0.4049678444862366,0.7563279271125793,0.2890898287296295,0.6821547746658325,0.18824711441993713,0.7442339062690735,0.45032909512519836,0.8907745480537415,0.5760296583175659,0.7200728058815002,0.47553518414497375,0.6514624357223511,0.37491676211357117
FIST,0.0,0.0,0.3268285095691681,-0.2204500287771225,0.7645560503005981,-0.25899332761764526,0.985454261302948,0.10818859189748764,0.9222021698951721,0.3840744197368622,1.1016544103622437,-0.29150062799453735,1.426222324371338,-0.14964736998081207,1.1995705366134644,-0.15525096654891968,0.9920623302459717,-0.18893863260746002,1.0,-3.559309735834404e-09,1.24543035030365,0.16240082681179047,0.8940671682357788,0.05257747694849968,0.8180083632469177,-0.05028065666556358,0.8586246371269226,0.2313154637813568,0.9908155202865601,0.4267708957195282,0.7121687531471252,0.27535808086395264,0.6742367148399353,0.14435133337974548,0.718296229839325,0.42836734652519226,0.8393410444259644,0.5731028914451599,0.6698974370956421,0.4476318359375,0.6311168074607849,0.32263919711112976
FIST,0.0,0.0,0.32906675338745117,-0.24179284274578094,0.7680374979972839,-0.2931860685348511,0.9874727725982666,0.0910160019993782,0.9183241724967957,0.38631561398506165,1.0780177116394043,-0.2984376549720764,1.3991949558258057,-0.1853947788476944,1.2519354820251465,-0.1867842972278595,1.0331765413284302,-0.20198701322078705,1.0,1.4913570822727706e-08,1.2840619087219238,0.14239086210727692,0.9681907296180725,0.053930267691612244,0.8213368058204651,-0.022588269785046577,0.8763514161109924,0.2371908277273178,1.020020842552185,0.4145091474056244,0.7482598423957825,0.28448423743247986,0.6536299586296082,0.175326406955719,0.7361224293708801,0.4445696175098419,0.8679764270782471,0.5708723664283752,0.7110797166824341,0.45512986183166504,0.6512424945831299,0.3448720872402191
FIST,0.0,0.0,0.3156947195529938,-0.2706470787525177,0.7582582831382751,-0.34185266494750977,0.9976620078086853,0.009203078225255013,0.93033367395401,0.30072784423828125,1.0880736112594604,-0.3016749322414398,1.3790044784545898,-0.20982952415943146,1.1620489358901978,-0.25241994857788086,0.9777991771697998,-0.27517637610435486,1.0,-2.27956125087303e-08,1.2632946968078613,0.11071274429559708,0.9101151823997498,-0.01438167691230774,0.8156322240829468,-0.07559283077716827,0.8640687465667725,0.23598159849643707,1.0445611476898193,0.37850847840309143,0.7703485488891602,0.22433598339557648,0.6990976929664612,0.1505109816789627,0.7087242603302002,0.44999411702156067,0.8733970522880554,0.5486593246459961,0.7195759415626526,0.42023301124572754,0.662097156047821,0.3377714157104492
FIST,0.0,0.0,0.3214726150035858,-0.3296363055706024,0.8077072501182556,-0.4364106357097626,1.052707552909851,-0.07344245165586472,0.9505544304847717,0.28774189949035645,1.068732738494873,-0.3000631034374237,1.3362797498703003,-0.26214373111724854,1.1564594507217407,-0.28710678219795227,0.9741946458816528,-0.27689963579177856,1.0,-2.199600501739951e-08,1.270411729812622,0.054422251880168915,0.9674572348594666,-0.038316383957862854,0.8138791918754578,-0.05636800825595856,0.8770380020141602,0.2409239113330841,1.0469967126846313,0.34991374611854553,0.7916374802589417,0.21486125886440277,0.6679771542549133,0.16399694979190826,0.7186291813850403,0.46909597516059875,0.8876815438270569,0.5458361506462097,0.7451871633529663,0.4191448986530304,0.6600341200828552,0.3483659029006958
FIST,0.0,0.0,0.29324713349342346,-0.34101924300193787,0.755911648273468,-0.47483396530151367,1.0149421691894531,-0.14740371704101562,0.952610433101654,0.20628668367862701,1.0714694261550903,-0.3031791150569916,1.3121412992477417,-0.2766529321670532,1.0236889123916626,-0.31206855177879333,0.876011312007904,-0.3056095540523529,1.0,-1.0634344072002477e-08,1.2246652841567993,0.00303145544603467,0.8549855947494507,-0.09818779677152634,0.7867112755775452,-0.10721874237060547,0.8740869164466858,0.23440735042095184,1.0270333290100098,0.27158886194229126,0.7418234944343567,0.14314667880535126,0.6888614892959595,0.12992633879184723,0.7257334589958191,0.4681420922279358,0.8850880861282349,0.484322190284729,0.719441294670105,0.36979812383651733,0.6670872569084167,0.33794331550598145
FIST,0.0,0.0,0.2827836275100708,-0.3411918878555298,0.7285657525062561,-0.4735068380832672,0.9983506798744202,-0.16489960253238678,0.9930865168571472,0.18540573120117188,1.0652493238449097,-0.2962300777435303,1.28692626953125,-0.286358505487442,0.9734202027320862,-0.33124053478240967,0.8761203289031982,-0.30757659673690796,1.0,3.1942413158958516e-08,1.214471459388733,-0.017870768904685974,0.816167414188385,-0.11798586696386337,0.8212110996246338,-0.10241297632455826,0.8829189538955688,0.2269633263349533,1.0370960235595703,0.24213024973869324,0.7077699899673462,0.10313844680786133,0.6980024576187134,0.11474699527025223,0.7436527609825134,0.4554005265235901,0.9018535614013672,0.4609394669532776,0.6983441710472107,0.33686625957489014,0.6579312086105347,0.32612717151641846
FIST,0.0,0.0,0.28553035855293274,-0.36195656657218933,0.741587221622467,-0.5068657398223877,1.0091928243637085,-0.1984267681837082,0.9881117939949036,0.1582682877779007,1.0688847303390503,-0.30401015281677246,1.2970290184020996,-0.25790512561798096,0.9822118878364563,-0.3153943419456482,0.8577665090560913,-0.30857133865356445,1.0,-8.413119090278087e-10,1.2176015377044678,0.008070124313235283,0.8181704878807068,-0.11518467217683792,0.7931451201438904,-0.11173401772975922,0.8800110220909119,0.23159259557724,1.0365334749221802,0.26060950756073,0.7075023651123047,0.10493163764476776,0.6743242144584656,0.10585591942071915,0.735946536064148,0.46115952730178833,0.8826650977134705,0.45930108428001404,0.6777529120445251,0.3252377510070801,0.6280771493911743,0.3085586428642273
FIST,0.0,0.0,0.2759906053543091,-0.3750286400318146,0.7610170841217041,-0.5250879526138306,1.0533617734909058,-0.20077262818813324,1.035763144493103,0.1637968271970749,1.0749622583389282,-0.31165799498558044,1.3264577388763428,-0.2592564821243286,0.9802789092063904,-0.31557419896125793,0.84647536277771,-0.3102099895477295,1.0,9.011444035422755e-09,1.2400903701782227,0.02783632092177868,0.8080390691757202,-0.09291131794452667,0.7879148125648499,-0.0958937555551529,0.8784670829772949,0.23836442828178406,1.0534685850143433,0.2913297712802887,0.6972368359565735,0.1330014020204544,0.6718397736549377,0.12016463279724121,0.7391520738601685,0.48020797967910767,0.9044379591941833,0.49433961510658264,0.6802115440368652,0.36481186747550964,0.6341894268989563,0.34134095907211304
FIST,0.0,0.0,0.2878226041793823,-0.3777640163898468,0.7561545968055725,-0.534282922744751,1.054334282875061,-0.23565536737442017,1.0372059345245361,0.11601799726486206,1.070371150970459,-0.30584394931793213,1.3093801736831665,-0.2632513642311096,0.974784791469574,-0.3172627389431,0.8456822633743286,-0.30101653933525085,1.0,-5.776205291851966e-09,1.2264162302017212,0.03419797867536545,0.7969582080841064,-0.08655764907598495,0.7816159129142761,-0.08299000561237335,0.8800814151763916,0.24028004705905914,1.0547393560409546,0.293498694896698,0.6992919445037842,0.13600564002990723,0.6709948778152466,0.13216306269168854,0.7388672828674316,0.48870399594306946,0.8996327519416809,0.5026958584785461,0.6785504221916199,0.3650440275669098,0.6303206086158752,0.34299546480178833
FIST,0.0,0.0,0.28924933075904846,-0.37952011823654175,0.7633175253868103,-0.52689129114151,1.059792160987854,-0.2270655632019043,1.047869086265564,0.11411544680595398,1.0666176080703735,-0.3027104437351227,1.2937898635864258,-0.2635055184364319,0.965806245803833,-0.30431026220321655,0.8437767624855042,-0.28434062004089355,1.0,-2.4510324436732844e-08,1.2151639461517334,0.02914760261774063,0.804434061050415,-0.08683718740940094,0.7935260534286499,-0.08829457312822342,0.8802510499954224,0.23802807927131653,1.0387554168701172,0.282962441444397,0.6977125406265259,0.12968187034130096,0.6767466068267822,0.12419012188911438,0.7393571734428406,0.48619139194488525,0.8781107068061829,0.48690202832221985,0.6684826016426086,0.35571056604385376,0.632904589176178,0.3355311453342438
